datetime,gps_time_str,lat,lon,su202,temp_C,humidity_pct,pressure_hPa,alt_m
2000-01-01 13:33:00,GPS Time :2025-10-5 7:14,25.297854,76.191831,0.19,30.45,70.65,985.4,-3.6080647
2000-01-01 13:33:06,GPS Time :2025-10-5 7:14,25.297853,76.191831,0.2,30.47,70.69,985.42,-3.7884368
2000-01-01 13:33:13,GPS Time :2025-10-5 7:14,25.297853,76.191831,0.2,30.48,70.72,985.36,-3.247311606
2000-01-01 13:33:20,GPS Time :2025-10-5 7:14,25.297852,76.191831,0.19,30.49,70.73,985.43,-3.878621739
2000-01-01 13:33:26,GPS Time :2025-10-5 7:15,25.297852,76.191831,0.2,30.5,70.78,985.37,-3.337500991
2000-01-01 13:33:33,GPS Time :2025-10-5 7:15,25.297852,76.191831,0.19,30.52,70.8,985.29,-2.615965155
2000-01-01 13:33:39,GPS Time :2025-10-5 7:15,25.297852,76.191832,0.2,30.53,70.83,985.36,-3.247311606
2000-01-01 13:33:46,GPS Time :2025-10-5 7:15,25.297853,76.191832,0.21,30.55,70.83,985.34,-3.066930612
2000-01-01 13:33:53,GPS Time :2025-10-5 7:15,25.297853,76.191832,0.2,30.57,70.99,985.35,-3.15712148
2000-01-01 13:33:59,GPS Time :2025-10-5 7:15,25.297853,76.191832,0.19,30.59,70.76,985.38,-3.427689636
2000-01-01 13:34:06,GPS Time :2025-10-5 7:15,25.297853,76.191832,0.2,30.6,70.87,985.37,-3.337500991
2000-01-01 13:34:12,GPS Time :2025-10-5 7:15,25.297854,76.191833,0.2,30.62,70.88,985.33,-2.976739003
2000-01-01 13:34:19,GPS Time :2025-10-5 7:15,25.297854,76.191833,0.2,30.64,70.88,985.39,-3.517877538
2000-01-01 13:34:26,GPS Time :2025-10-5 7:16,25.297855,76.191833,0.21,30.65,70.82,985.39,-3.517877538
2000-01-01 13:34:32,GPS Time :2025-10-5 7:16,25.297855,76.191834,0.21,30.69,70.89,985.31,-2.796353562
2000-01-01 13:34:39,GPS Time :2025-10-5 7:16,25.297855,76.191834,0.2,30.7,70.89,985.33,-2.976739003
2000-01-01 13:34:46,GPS Time :2025-10-5 7:16,25.297855,76.191834,0.21,30.72,70.89,985.33,-2.976739003
2000-01-01 13:34:52,GPS Time :2025-10-5 7:16,25.297856,76.191834,0.2,30.74,70.88,985.35,-3.15712148
2000-01-01 13:34:59,GPS Time :2025-10-5 7:16,25.297857,76.191834,0.21,30.76,70.92,985.38,-3.427689636
2000-01-01 13:35:05,GPS Time :2025-10-5 7:16,25.297857,76.191833,0.21,30.8,70.81,985.44,-3.968805936
2000-01-01 13:35:12,GPS Time :2025-10-5 7:16,25.297857,76.191833,0.21,30.81,70.94,985.36,-3.247311606
2000-01-01 13:35:19,GPS Time :2025-10-5 7:16,25.297858,76.191833,0.2,30.84,70.85,985.4,-3.6080647
2000-01-01 13:35:25,GPS Time :2025-10-5 7:17,25.29786,76.191833,0.21,30.86,70.86,985.38,-3.427689636
2000-01-01 13:35:32,GPS Time :2025-10-5 7:17,25.29786,76.191833,0.22,30.88,70.85,985.36,-3.247311606
2000-01-01 13:35:38,GPS Time :2025-10-5 7:17,25.29786,76.191833,0.22,30.91,70.4,985.36,-3.247311606
2000-01-01 13:35:45,GPS Time :2025-10-5 7:17,25.29786,76.191832,0.21,30.94,70.8,985.46,-4.149172108
2000-01-01 13:35:52,GPS Time :2025-10-5 7:17,25.29786,76.191832,0.21,30.95,70.49,985.32,-2.886546653
2000-01-01 13:35:58,GPS Time :2025-10-5 7:17,25.29786,76.191831,0.21,30.99,70.74,985.38,-3.427689636
2000-01-01 13:36:05,GPS Time :2025-10-5 7:17,25.297861,76.191831,0.21,31.01,70.56,985.36,-3.247311606
2000-01-01 13:36:11,GPS Time :2025-10-5 7:17,25.297861,76.19183,0.19,31.03,70.71,985.37,-3.337500991
2000-01-01 13:36:18,GPS Time :2025-10-5 7:17,25.297861,76.19183,0.19,31.06,70.71,985.37,-3.337500991
2000-01-01 13:36:25,GPS Time :2025-10-5 7:18,25.297861,76.19183,0.18,31.08,70.68,985.38,-3.427689636
2000-01-01 13:36:31,GPS Time :2025-10-5 7:18,25.297861,76.191831,0.19,31.11,70.69,985.4,-3.6080647
2000-01-01 13:36:38,GPS Time :2025-10-5 7:18,25.297861,76.191831,0.18,31.13,70.65,985.41,-3.698251121
2000-01-01 13:36:44,GPS Time :2025-10-5 7:18,25.297861,76.191831,0.17,31.16,70.63,985.35,-3.15712148
2000-01-01 13:36:51,GPS Time :2025-10-5 7:18,25.297862,76.191831,0.19,31.18,70.61,985.38,-3.427689636
2000-01-01 13:36:58,GPS Time :2025-10-5 7:18,25.297861,76.191831,0.19,31.22,70.33,985.37,-3.337500991
2000-01-01 13:37:04,GPS Time :2025-10-5 7:18,25.297861,76.191831,0.17,31.23,70.39,985.36,-3.247311606
2000-01-01 13:37:11,GPS Time :2025-10-5 7:18,25.297861,76.191831,0.19,31.25,70.37,985.31,-2.796353562
2000-01-01 13:37:18,GPS Time :2025-10-5 7:18,25.297861,76.19183,0.2,31.28,70.31,985.36,-3.247311606
2000-01-01 13:37:24,GPS Time :2025-10-5 7:19,25.297861,76.19183,0.2,31.31,70.27,985.36,-3.247311606
2000-01-01 13:37:31,GPS Time :2025-10-5 7:19,25.297861,76.19183,0.2,31.33,70.21,985.36,-3.247311606
2000-01-01 13:37:37,GPS Time :2025-10-5 7:19,25.29786,76.19183,0.19,31.35,70.17,985.32,-2.886546653
2000-01-01 13:37:44,GPS Time :2025-10-5 7:19,25.29786,76.19183,0.17,31.37,70.13,985.29,-2.615965155
2000-01-01 13:37:51,GPS Time :2025-10-5 7:19,25.297859,76.191829,0.2,31.39,69.74,985.3,-2.706159729
2000-01-01 13:37:57,GPS Time :2025-10-5 7:19,25.297859,76.19183,0.19,31.41,70.05,985.34,-3.066930612
2000-01-01 13:38:04,GPS Time :2025-10-5 7:19,25.297859,76.191829,0.17,31.45,69.98,985.29,-2.615965155
2000-01-01 13:38:10,GPS Time :2025-10-5 7:19,25.297868,76.191821,0.2,31.47,69.95,985.22,-1.984582382
2000-01-01 13:38:17,GPS Time :2025-10-5 7:19,25.297872,76.191818,0.2,31.5,69.91,985.27,-2.435573784
2000-01-01 13:38:24,GPS Time :2025-10-5 7:20,25.297868,76.191819,0.23,31.52,69.88,985.26,-2.345376986
2000-01-01 13:38:30,GPS Time :2025-10-5 7:20,25.297866,76.191826,0.23,31.54,69.78,985.34,-3.066930612
2000-01-01 13:38:37,GPS Time :2025-10-5 7:20,25.297866,76.191826,0.21,31.57,69.54,985.28,-2.52576984
2000-01-01 13:38:43,GPS Time :2025-10-5 7:20,25.297873,76.19183,0.2,31.59,69.53,985.26,-2.345376986
2000-01-01 13:38:50,GPS Time :2025-10-5 7:20,25.297874,76.191831,0.22,31.62,69.55,985.29,-2.615965155
2000-01-01 13:38:57,GPS Time :2025-10-5 7:20,25.297868,76.19183,0.23,31.63,69.57,985.25,-2.255179447
2000-01-01 13:39:03,GPS Time :2025-10-5 7:20,25.297873,76.191823,0.19,31.67,69.28,985.31,-2.796353562
2000-01-01 13:39:10,GPS Time :2025-10-5 7:20,25.297873,76.191823,0.19,31.69,69.2,985.27,-2.435573784
2000-01-01 13:39:17,GPS Time :2025-10-5 7:20,25.297882,76.191828,0.21,31.71,69.18,985.31,-2.796353562
2000-01-01 13:39:23,GPS Time :2025-10-5 7:21,25.29789,76.191832,0.23,31.74,69.23,985.31,-2.796353562
2000-01-01 13:39:30,GPS Time :2025-10-5 7:21,25.29789,76.191832,0.24,31.76,69.5,985.3,-2.706159729
2000-01-01 13:39:36,GPS Time :2025-10-5 7:21,25.297891,76.191832,0.24,31.78,69.09,985.31,-2.796353562
2000-01-01 13:39:43,GPS Time :2025-10-5 7:21,25.297893,76.191832,0.18,31.79,69.16,985.27,-2.435573784
2000-01-01 13:39:50,GPS Time :2025-10-5 7:21,25.297892,76.191835,0.16,31.82,69.14,985.32,-2.886546653
2000-01-01 13:39:56,GPS Time :2025-10-5 7:21,25.297893,76.191836,0.08,31.83,69.09,985.4,-3.6080647
2000-01-01 13:40:03,GPS Time :2025-10-5 7:21,25.297893,76.191836,0.12,31.85,68.99,985.31,-2.796353562
2000-01-01 13:40:09,GPS Time :2025-10-5 7:21,25.297889,76.191841,0.12,31.87,68.81,985.36,-3.247311606
2000-01-01 13:40:16,GPS Time :2025-10-5 7:21,25.297888,76.191841,0.11,31.88,68.97,985.32,-2.886546653
2000-01-01 13:40:23,GPS Time :2025-10-5 7:22,25.297888,76.191839,0.14,31.91,68.98,985.33,-2.976739003
2000-01-01 13:40:29,GPS Time :2025-10-5 7:22,25.297893,76.191834,0.19,31.92,68.93,985.28,-2.52576984
2000-01-01 13:40:36,GPS Time :2025-10-5 7:22,25.297893,76.191834,0.12,31.94,69.15,985.31,-2.796353562
2000-01-01 13:40:43,GPS Time :2025-10-5 7:22,25.297889,76.191833,0.23,31.96,68.56,984.84,1.443558103
2000-01-01 13:40:49,GPS Time :2025-10-5 7:22,25.297964,76.191902,0.23,32,68.73,982.71,20.67904094
2000-01-01 13:40:56,GPS Time :2025-10-5 7:22,25.298014,76.192162,0.22,32.01,68.45,980.06,44.65769781
2000-01-01 13:41:02,GPS Time :2025-10-5 7:22,25.298135,76.192482,0.22,32.01,68.16,977.52,67.69034408
2000-01-01 13:41:09,GPS Time :2025-10-5 7:22,25.298135,76.192482,0.25,32.03,67.97,974.77,92.68196869
2000-01-01 13:41:16,GPS Time :2025-10-5 7:22,25.298245,76.193078,0.23,32.04,67.84,971.89,118.9162969
2000-01-01 13:41:22,GPS Time :2025-10-5 7:23,25.298402,76.193503,0.27,32.04,67.57,969.17,143.7510295
2000-01-01 13:41:29,GPS Time :2025-10-5 7:23,25.298537,76.19373,0.24,32.05,67.09,966.14,171.4827362
2000-01-01 13:41:35,GPS Time :2025-10-5 7:23,25.298589,76.193938,0.23,32.05,67.42,963.67,194.1412652
2000-01-01 13:41:42,GPS Time :2025-10-5 7:23,25.298563,76.194101,0.24,32.06,66.64,961.1,217.7671222
2000-01-01 13:41:49,GPS Time :2025-10-5 7:23,25.298593,76.194376,0.24,32.08,66.31,958.82,238.7698901
2000-01-01 13:41:55,GPS Time :2025-10-5 7:23,25.298563,76.195073,0.24,32.09,66.02,956.46,260.5522367
2000-01-01 13:42:02,GPS Time :2025-10-5 7:23,25.298563,76.195073,0.24,32.07,65.54,954.07,282.6558789
2000-01-01 13:42:08,GPS Time :2025-10-5 7:23,25.298558,76.195309,0.28,32.06,65.32,951.57,305.8248767
2000-01-01 13:42:15,GPS Time :2025-10-5 7:23,25.298578,76.195558,0.26,32.08,65.44,949.26,327.2768867
2000-01-01 13:42:22,GPS Time :2025-10-5 7:24,25.298546,76.195948,0.28,32.07,64.91,946.63,351.7521274
2000-01-01 13:42:28,GPS Time :2025-10-5 7:24,25.298455,76.19628,0.27,32.07,64.95,943.96,376.6560066
2000-01-01 13:42:35,GPS Time :2025-10-5 7:24,25.298455,76.19628,0.27,32.07,65.12,940.62,407.8896086
2000-01-01 13:42:42,GPS Time :2025-10-5 7:24,25.29824,76.197095,0.27,32.07,65,938.23,430.2945726
2000-01-01 13:42:48,GPS Time :2025-10-5 7:24,25.297876,76.197532,0.25,32.08,64.37,935.96,451.6174362
2000-01-01 13:42:55,GPS Time :2025-10-5 7:24,25.297735,76.197966,0.27,32.07,63.7,933.8,471.9459514
2000-01-01 13:43:01,GPS Time :2025-10-5 7:24,25.297467,76.198412,0.22,32.06,63.42,931.66,492.1238249
2000-01-01 13:43:08,GPS Time :2025-10-5 7:24,25.297467,76.198412,0.26,32.06,63.43,929.71,510.5429125
2000-01-01 13:43:15,GPS Time :2025-10-5 7:24,25.296809,76.199381,0.21,32.05,63.42,927.68,529.7509205
2000-01-01 13:43:21,GPS Time :2025-10-5 7:25,25.296476,76.199933,0.21,32.03,63.68,925.28,552.5038524
2000-01-01 13:43:28,GPS Time :2025-10-5 7:25,25.296208,76.200322,0.22,32.02,62.83,923.21,572.1666738
2000-01-01 13:43:34,GPS Time :2025-10-5 7:25,25.295975,76.200734,0.25,32.01,62.74,921.21,591.1985087
2000-01-01 13:43:41,GPS Time :2025-10-5 7:25,25.295645,76.201083,0.29,32,62.2,919.2,610.3592434
2000-01-01 13:43:48,GPS Time :2025-10-5 7:25,25.295432,76.201412,0.3,31.99,62.05,917.1,630.414197
2000-01-01 13:43:54,GPS Time :2025-10-5 7:25,25.29523,76.201761,0.32,31.98,61.92,915.22,648.3997275
2000-01-01 13:44:01,GPS Time :2025-10-5 7:25,25.29523,76.201761,0.31,31.98,62,913.26,667.1824818
2000-01-01 13:44:08,GPS Time :2025-10-5 7:25,25.294775,76.202389,0.31,31.96,61.75,911.25,686.4783211
2000-01-01 13:44:14,GPS Time :2025-10-5 7:25,25.294579,76.202707,0.31,31.96,61.8,909.29,705.3273834
2000-01-01 13:44:21,GPS Time :2025-10-5 7:25,25.294477,76.202981,0.33,31.94,61.15,907.29,724.5950661
2000-01-01 13:44:27,GPS Time :2025-10-5 7:26,25.294343,76.203269,0.28,31.93,61.39,904.84,748.2449054
2000-01-01 13:44:34,GPS Time :2025-10-5 7:26,25.294343,76.203269,0.31,31.94,61.18,902.82,767.7829901
2000-01-01 13:44:41,GPS Time :2025-10-5 7:26,25.294102,76.203853,0.32,31.92,60.74,900.77,787.6474701
2000-01-01 13:44:47,GPS Time :2025-10-5 7:26,25.293974,76.204184,0.3,31.9,60.56,898.7,807.7429306
2000-01-01 13:44:54,GPS Time :2025-10-5 7:26,25.293914,76.204423,0.32,31.89,59.82,896.62,827.97326
2000-01-01 13:45:00,GPS Time :2025-10-5 7:26,25.293817,76.204614,0.29,31.87,60.6,894.5,848.6317788
2000-01-01 13:45:07,GPS Time :2025-10-5 7:26,25.293722,76.204938,0.29,31.87,60.62,892.61,867.0824992
2000-01-01 13:45:14,GPS Time :2025-10-5 7:26,25.293654,76.2051,0.28,31.85,60.65,890.49,887.8162285
2000-01-01 13:45:20,GPS Time :2025-10-5 7:26,25.293582,76.205294,0.24,31.84,60.49,888.57,906.6284672
2000-01-01 13:45:27,GPS Time :2025-10-5 7:27,25.293547,76.205571,0.32,31.83,60.71,886.88,923.2144142
2000-01-01 13:45:33,GPS Time :2025-10-5 7:27,25.293482,76.205693,0.29,31.82,60.18,885.07,941.0064697
2000-01-01 13:45:40,GPS Time :2025-10-5 7:27,25.293364,76.2059,0.28,31.82,61.13,883.12,960.2077074
2000-01-01 13:45:47,GPS Time :2025-10-5 7:27,25.293376,76.206109,0.31,31.81,59.87,881.29,978.2585846
2000-01-01 13:45:53,GPS Time :2025-10-5 7:27,25.293267,76.206264,0.33,31.78,60.28,879.49,996.0431804
2000-01-01 13:46:00,GPS Time :2025-10-5 7:27,25.293267,76.206264,0.32,31.75,59.66,877.62,1014.550643
2000-01-01 13:46:07,GPS Time :2025-10-5 7:27,25.293232,76.206583,0.31,31.74,60.1,875.65,1034.082383
2000-01-01 13:46:13,GPS Time :2025-10-5 7:27,25.293222,76.206743,0.32,31.74,59.57,873.83,1052.158582
2000-01-01 13:46:20,GPS Time :2025-10-5 7:27,25.293253,76.206834,0.33,31.72,59.98,871.82,1072.157319
2000-01-01 13:46:26,GPS Time :2025-10-5 7:28,25.293265,76.206952,0.31,31.7,59.48,869.9,1091.295487
2000-01-01 13:46:33,GPS Time :2025-10-5 7:28,25.293265,76.206952,0.34,31.69,58.89,868.16,1108.669021
2000-01-01 13:46:40,GPS Time :2025-10-5 7:28,25.293217,76.207269,0.35,31.67,59.76,866.2,1128.27301
2000-01-01 13:46:46,GPS Time :2025-10-5 7:28,25.293293,76.207421,0.33,31.66,59.05,864.3,1147.311196
2000-01-01 13:46:53,GPS Time :2025-10-5 7:28,25.293266,76.207634,0.33,31.65,59.47,862.43,1166.0819
2000-01-01 13:46:59,GPS Time :2025-10-5 7:28,25.293302,76.207815,0.31,31.63,59.1,860.71,1183.376054
2000-01-01 13:47:06,GPS Time :2025-10-5 7:28,25.29323,76.208016,0.3,31.62,59.46,858.88,1201.806985
2000-01-01 13:47:13,GPS Time :2025-10-5 7:28,25.293313,76.208182,0.28,31.6,58.9,857.1,1219.764872
2000-01-01 13:47:19,GPS Time :2025-10-5 7:29,25.293369,76.208549,0.28,31.59,59.3,855.26,1238.359853
2000-01-01 13:47:26,GPS Time :2025-10-5 7:29,25.293369,76.208549,0.27,31.58,58.81,853.44,1256.784612
2000-01-01 13:47:32,GPS Time :2025-10-5 7:29,25.293353,76.208762,0.25,31.55,58,851.59,1275.545713
2000-01-01 13:47:39,GPS Time :2025-10-5 7:29,25.293419,76.208968,0.22,31.53,57.9,849.69,1294.848255
2000-01-01 13:47:46,GPS Time :2025-10-5 7:29,25.293393,76.209183,0.26,31.53,58.19,847.82,1313.88018
2000-01-01 13:47:52,GPS Time :2025-10-5 7:29,25.293379,76.209323,0.22,31.49,57.58,845.95,1332.946128
2000-01-01 13:47:59,GPS Time :2025-10-5 7:29,25.293379,76.209323,0.25,31.48,57.2,844.15,1351.330641
2000-01-01 13:48:06,GPS Time :2025-10-5 7:29,25.29337,76.209678,0.22,31.47,58.38,842.41,1369.132537
2000-01-01 13:48:12,GPS Time :2025-10-5 7:29,25.293393,76.209884,0.25,31.43,57.16,840.38,1389.939088
2000-01-01 13:48:19,GPS Time :2025-10-5 7:29,25.29338,76.210001,0.22,31.43,57.83,838.62,1408.01123
2000-01-01 13:48:25,GPS Time :2025-10-5 8:30,25.293478,76.21014,0.23,31.4,57.26,836.72,1427.555437
2000-01-01 13:48:32,GPS Time :2025-10-5 8:30,25.293478,76.21014,0.23,31.39,57.14,834.94,1445.897905
2000-01-01 13:48:39,GPS Time :2025-10-5 8:30,25.29356,76.210336,0.22,31.36,57.35,833.03,1465.615244
2000-01-01 13:48:45,GPS Time :2025-10-5 8:30,25.293634,76.210488,0.23,31.35,56.62,831.21,1484.437586
2000-01-01 13:48:52,GPS Time :2025-10-5 8:30,25.293659,76.2106,0.22,31.32,57.73,829.19,1505.367433
2000-01-01 13:48:58,GPS Time :2025-10-5 8:30,25.293714,76.210755,0.22,31.3,56.42,827.24,1525.611193
2000-01-01 13:49:05,GPS Time :2025-10-5 8:30,25.293856,76.210938,0.24,31.28,56.33,825.21,1546.726559
2000-01-01 13:49:12,GPS Time :2025-10-5 8:30,25.29391,76.211055,0.27,31.26,57.08,823,1569.762101
2000-01-01 13:49:18,GPS Time :2025-10-5 8:31,25.294069,76.211389,0.32,31.24,56.44,820.45,1596.403898
2000-01-01 13:49:25,GPS Time :2025-10-5 8:31,25.294069,76.211389,0.41,31.23,55.73,817.99,1622.169018
2000-01-01 13:49:31,GPS Time :2025-10-5 8:31,25.294216,76.211532,0.37,31.21,55.56,815.52,1648.10208
2000-01-01 13:49:38,GPS Time :2025-10-5 8:31,25.294234,76.211804,0.4,31.19,55.11,813.46,1669.779152
2000-01-01 13:49:45,GPS Time :2025-10-5 8:31,25.294311,76.211869,0.37,31.15,54.51,811.54,1690.023086
2000-01-01 13:49:51,GPS Time :2025-10-5 8:31,25.294335,76.21214,0.4,31.12,55.19,809.34,1713.266996
2000-01-01 13:49:58,GPS Time :2025-10-5 8:31,25.294335,76.21214,0.41,31.09,54.97,807.17,1736.24412
2000-01-01 13:50:05,GPS Time :2025-10-5 8:31,25.294378,76.212524,0.56,31.05,54.62,804.43,1765.328275
2000-01-01 13:50:11,GPS Time :2025-10-5 8:31,25.294468,76.212899,0.51,31.07,54.95,801.76,1793.746679
2000-01-01 13:50:18,GPS Time :2025-10-5 8:31,25.294473,76.213207,0.51,31.04,54.34,799.91,1813.482312
2000-01-01 13:50:24,GPS Time :2025-10-5 8:32,25.294444,76.213447,0.46,30.99,53.91,798.15,1832.292171
2000-01-01 13:50:31,GPS Time :2025-10-5 8:32,25.294514,76.2,0.5,30.97,54.61,796.45,1850.492701
2000-01-01 13:50:38,GPS Time :2025-10-5 8:32,25.294549,76.214009,0.38,30.96,54.3,794.76,1868.617378
2000-01-01 13:50:44,GPS Time :2025-10-5 8:32,25.294583,76.214314,0.43,30.93,54.61,793.27,1884.623029
2000-01-01 13:50:51,GPS Time :2025-10-5 8:32,25.294614,76.214565,0.43,30.9,54.1,791.72,1901.299059
2000-01-01 13:50:57,GPS Time :2025-10-5 8:32,25.294627,76.214762,0.43,30.87,54.55,789.97,1920.158639
2000-01-01 13:51:04,GPS Time :2025-10-5 8:32,25.294653,76.215062,0.52,30.85,53.73,788.37,1937.431313
2000-01-01 13:51:11,GPS Time :2025-10-5 8:32,25.294656,76.215233,0.59,30.82,54.04,786.58,1956.788793
2000-01-01 13:51:17,GPS Time :2025-10-5 8:32,25.294602,76.215506,0.51,30.79,53.7,785.01,1973.796528
2000-01-01 13:51:24,GPS Time :2025-10-5 8:33,25.294636,76.21575,0.45,30.78,54.26,783.24,1993.003917
2000-01-01 13:51:30,GPS Time :2025-10-5 8:33,25.294571,76.215995,0.5,30.74,53.88,781.54,2011.484811
2000-01-01 13:51:37,GPS Time :2025-10-5 8:33,25.294582,76.216179,0.5,30.72,54.17,779.82,2030.216287
2000-01-01 13:51:44,GPS Time :2025-10-5 8:33,25.294436,76.216377,0.49,30.7,53.94,778.04,2049.636447
2000-01-01 13:51:50,GPS Time :2025-10-5 8:33,25.294338,76.216842,0.6,30.67,53.64,776.25,2069.202024
2000-01-01 13:51:57,GPS Time :2025-10-5 8:33,25.294338,76.216842,0.53,30.64,54.29,774.6,2087.26972
2000-01-01 13:52:03,GPS Time :2025-10-5 8:33,25.294297,76.217165,0.64,30.62,53.15,773.02,2104.600142
2000-01-01 13:52:10,GPS Time :2025-10-5 8:33,25.294183,76.217355,0.55,30.61,53.86,771.25,2124.0487
2000-01-01 13:52:17,GPS Time :2025-10-5 8:33,25.294105,76.217706,0.75,30.57,53.7,769.55,2142.762164
2000-01-01 13:52:23,GPS Time :2025-10-5 8:34,25.294017,76.21798,0.6,30.54,52.78,767.91,2160.846904
2000-01-01 13:52:30,GPS Time :2025-10-5 8:34,25.294017,76.21798,0.53,30.52,53.44,765.89,2183.165047
2000-01-01 13:52:37,GPS Time :2025-10-5 8:34,25.293797,76.218647,0.66,30.5,53.52,763.56,2208.967529
2000-01-01 13:52:43,GPS Time :2025-10-5 8:34,25.293593,76.218901,0.53,30.47,51.89,761.36,2233.388976
2000-01-01 13:52:50,GPS Time :2025-10-5 8:34,25.293445,76.21929,0.61,30.43,51.81,759.71,2251.74259
2000-01-01 13:52:56,GPS Time :2025-10-5 8:34,25.293417,76.219578,0.56,30.39,51.62,757.9,2271.913111
2000-01-01 13:53:03,GPS Time :2025-10-5 8:34,25.293417,76.219578,0.56,30.37,51.13,756.29,2289.887653
2000-01-01 13:53:10,GPS Time :2025-10-5 8:34,25.293142,76.220207,0.58,30.35,51.52,754.81,2306.438188
2000-01-01 13:53:16,GPS Time :2025-10-5 8:34,25.293095,76.220546,0.5,30.33,52.72,753.23,2324.136031
2000-01-01 13:53:23,GPS Time :2025-10-5 8:35,25.292946,76.220829,0.44,30.28,50.13,751.72,2341.077907
2000-01-01 13:53:29,GPS Time :2025-10-5 8:35,25.292808,76.221207,0.6,30.26,50.92,750.21,2358.047364
2000-01-01 13:53:36,GPS Time :2025-10-5 8:35,25.292808,76.221207,0.62,30.23,50.5,748.62,2375.945787
2000-01-01 13:53:43,GPS Time :2025-10-5 8:35,25.292611,76.221712,0.5,30.19,49.71,747.09,2393.197884
2000-01-01 13:53:49,GPS Time :2025-10-5 8:35,25.292521,76.222089,0.57,30.16,50.71,745.47,2411.496023
2000-01-01 13:53:56,GPS Time :2025-10-5 8:35,25.292399,76.222326,0.63,30.12,50.53,744.05,2427.561634
2000-01-01 13:54:02,GPS Time :2025-10-5 8:35,25.292301,76.222584,0.56,30.1,49.77,742.57,2444.33252
2000-01-01 13:54:09,GPS Time :2025-10-5 8:35,25.292205,76.222917,0.59,30.07,50.56,740.98,2462.380077
2000-01-01 13:54:16,GPS Time :2025-10-5 8:35,25.292036,76.223159,0.58,30.06,50.94,739.55,2478.638333
2000-01-01 13:54:22,GPS Time :2025-10-5 8:36,25.291975,76.22348,0.59,30.01,48.81,737.71,2499.59554
2000-01-01 13:54:29,GPS Time :2025-10-5 8:36,25.29187,76.223765,0.57,29.98,48.82,736.28,2515.912186
2000-01-01 13:54:35,GPS Time :2025-10-5 8:36,25.291659,76.223989,0.5,29.95,49.42,734.58,2535.343018
2000-01-01 13:54:42,GPS Time :2025-10-5 8:36,25.291565,76.224279,0.45,29.92,48.12,732.91,2554.466441
2000-01-01 13:54:49,GPS Time :2025-10-5 8:36,25.291463,76.224515,0.53,29.91,49.7,731.44,2571.328856
2000-01-01 13:54:55,GPS Time :2025-10-5 8:36,25.291346,76.224702,0.46,29.87,48.65,729.76,2590.633824
2000-01-01 13:55:02,GPS Time :2025-10-5 8:36,25.291346,76.224702,0.45,29.81,46.87,727.94,2611.588194
2000-01-01 13:55:08,GPS Time :2025-10-5 8:36,25.291135,76.225145,0.52,29.78,48.65,726.15,2632.238584
2000-01-01 13:55:15,GPS Time :2025-10-5 8:36,25.291095,76.225299,0.48,29.77,47.68,724.61,2650.037855
2000-01-01 13:55:22,GPS Time :2025-10-5 8:37,25.290949,76.225475,0.47,29.72,46.66,722.88,2670.069712
2000-01-01 13:55:28,GPS Time :2025-10-5 8:37,25.290792,76.225627,0.6,29.7,47.61,721.39,2687.353724
2000-01-01 13:55:35,GPS Time :2025-10-5 8:37,25.290792,76.225627,0.65,29.66,45.96,719.64,2707.690692
2000-01-01 13:55:41,GPS Time :2025-10-5 8:37,25.290559,76.225853,0.55,29.64,45.96,718.01,2726.669179
2000-01-01 13:55:48,GPS Time :2025-10-5 8:37,25.290441,76.225974,0.65,29.61,46.24,716.58,2743.347769
2000-01-01 13:55:55,GPS Time :2025-10-5 8:37,25.290324,76.226102,0.72,29.58,46.1,714.99,2761.924169
2000-01-01 13:56:01,GPS Time :2025-10-5 8:37,25.290252,76.2263,0.7,29.53,45.22,713.35,2781.119813
2000-01-01 13:56:08,GPS Time :2025-10-5 8:37,25.290252,76.2263,0.53,29.5,47.11,711.76,2799.764373
2000-01-01 13:56:15,GPS Time :2025-10-5 8:37,25.289988,76.226685,0.72,29.47,47.4,710.25,2817.502092
2000-01-01 13:56:21,GPS Time :2025-10-5 8:38,25.289891,76.226796,0.52,29.45,46.52,708.64,2836.448164
2000-01-01 13:56:28,GPS Time :2025-10-5 8:38,25.289783,76.226975,0.81,29.43,45.55,706.9,2856.963276
2000-01-01 13:56:34,GPS Time :2025-10-5 8:38,25.289616,76.227103,0.68,29.38,44.17,705.36,2875.154468
2000-01-01 13:56:41,GPS Time :2025-10-5 8:38,25.289616,76.227103,0.67,29.34,45.67,703.58,2896.220766
2000-01-01 13:56:48,GPS Time :2025-10-5 8:38,25.289358,76.22742,0.75,29.31,44.58,701.99,2915.074939
2000-01-01 13:56:54,GPS Time :2025-10-5 8:38,25.289085,76.227692,0.81,29.29,45.86,700.41,2933.844819
2000-01-01 13:57:01,GPS Time :2025-10-5 8:38,25.289085,76.227692,0.77,29.26,44.79,698.62,2955.150901
2000-01-01 13:57:07,GPS Time :2025-10-5 8:38,25.288929,76.227844,0.74,29.22,44.81,697.08,2973.516678
2000-01-01 13:57:14,GPS Time :2025-10-5 8:38,25.288929,76.227844,0.58,29.19,44.49,695.24,2995.503335
2000-01-01 13:57:21,GPS Time :2025-10-5 8:38,25.288726,76.228139,0.58,29.15,45.26,693.05,3021.733737
2000-01-01 13:57:27,GPS Time :2025-10-5 8:39,25.288515,76.228201,0.66,29.11,42.5,690.71,3049.835021
2000-01-01 13:57:34,GPS Time :2025-10-5 8:39,25.2884,76.228201,0.55,29.07,43.13,688.35,3078.254679
